Entity,Code,Year,Wind consumption - TWh,Hydro consumption - TWh,Solar consumption - TWh,Nuclear consumption - TWh,Biofuels consumption - TWh,Other renewables (including geothermal and biomass) - TWh,Coal consumption - TWh,Oil consumption - TWh,Gas consumption - TWh
Non-OECD (EI),,1975,0,1156.5461,0,101.29139,13.688392,8.74115,8352.198,9350.5,3689.8428
Non-OECD (EI),,1976,0,1241.4436,0,135.84668,13.75119,10.204063,8483.516,9921.6,4084.343
Non-OECD (EI),,1977,0,1356.7301,0,168.97104,18.318535,11.224527,8903.102,10515.85,4437.4087
Non-OECD (EI),,1978,0,1498.2197,0,184.35936,23.178776,12.427865,9192.643,11207.152,4764.674
Non-OECD (EI),,1979,0,1594.4325,0,214.49565,28.023214,15.318573,9468.685,11659.337,5170.4106
Non-OECD (EI),,1980,0,1714.8153,0,258.76443,32.78612,19.735878,9581.238,11832.386,5364.44
Non-OECD (EI),,1981,0,1771.594,0,312.82404,29.747923,27.13105,9751.693,11948.43,5681.6523
Non-OECD (EI),,1982,0,1775.4406,0,363.4646,37.556244,29.06155,10128.741,12052.744,6131.9883
Non-OECD (EI),,1983,0,1846.3612,0,425.79996,49.01924,34.61269,10564.209,12153.719,6540.4077
Non-OECD (EI),,1984,0,2014.0122,0,555.8949,57.806427,35.358723,11031.754,12346.227,7147.3037
Non-OECD (EI),,1985,0,2122.8638,0,619.8926,68.410095,36.953934,11511.138,12334.78,7436.3228
Non-OECD (EI),,1986,0,2213.4104,0,594.2166,84.202995,37.617203,11937.093,12634.302,7868.1406
Non-OECD (EI),,1987,0,2283.376,0,690.9689,85.33012,36.89349,12558.147,13021.202,8255.502
Non-OECD (EI),,1988,0,2422.5073,0,793.3715,89.5602,37.509098,13061.051,13367.992,8765.4
Non-OECD (EI),,1989,0,2481.7368,0,760.7578,95.68924,40.511574,13215.724,13678.848,9078.304
Non-OECD (EI),,1990,0.09537037,2571.554,0.0055555557,741.1574,89.83637,48.2677,13242.273,14025.877,9493.933
Non-OECD (EI),,1991,0.3416692,2670.0732,0.0055555557,745.2879,91.258095,48.44161,13262.132,13978.064,9623.263
Non-OECD (EI),,1992,0.61328644,2705.4958,0.008333333,734.22406,86.51722,52.034195,13468.811,13887.163,9512.485
Non-OECD (EI),,1993,0.8667657,2862.3538,0.011133333,741.35284,88.12467,51.065056,13663.499,13633.079,9354.76
Non-OECD (EI),,1994,1.6386313,3021.3306,0.013938888,709.80475,93.79292,57.367115,13762.685,13777.158,9219.485
Non-OECD (EI),,1995,3.1341252,3133.2158,0.022339169,735.7508,97.84644,68.92541,13876.161,14075.083,9336.329
Non-OECD (EI),,1996,2.783414,3125.797,0.041946124,813.88434,100.16548,72.37547,14118.455,14236.351,9777.204
Non-OECD (EI),,1997,3.4135165,3179.0593,0.047571126,827.7127,97.22191,82.9284,13969.674,14983.937,9518.25
Non-OECD (EI),,1998,4.1714587,3326.3596,0.05600168,805.25214,96.73563,90.68442,13873.139,15030.958,9836.243
Non-OECD (EI),,1999,5.664547,3343.7754,0.0646406,851.97894,96.61957,105.478874,14104.028,15321.158,10125.744
Non-OECD (EI),,2000,6.9014707,3460.385,0.12171512,919.1165,86.13394,119.6932,14528.905,15956.743,10518.855
Non-OECD (EI),,2001,9.483975,3534.3403,0.17474572,956.02185,81.30994,127.16054,15107.879,16394.719,10955.247
Non-OECD (EI),,2002,10.008782,3571.3337,0.2345668,1000.5819,89.12979,133.15128,16038.6455,16748.227,11374.579
Non-OECD (EI),,2003,12.119965,3607.5059,0.30361134,1067.5721,88.83991,144.23369,18275.664,17297.932,11865.106
Non-OECD (EI),,2004,20.71612,4028.6077,0.36410633,1091.5127,98.21031,155.16873,20396.326,18574.016,12689.902
Non-OECD (EI),,2005,24.91097,4218.9165,0.4237395,1092.6654,104.32318,166.71916,22806.75,19009.588,13205.755
Non-OECD (EI),,2006,39.907753,4429.808,0.5543846,1125.1488,103.33223,187.48639,24580.06,19792.143,13903.391
Non-OECD (EI),,2007,52.87413,4633.7495,0.79411155,1146.927,132.04155,216.11745,26522.113,20500.809,14537.903
Non-OECD (EI),,2008,82.60293,4923.4106,1.0214632,1168.7139,181.61897,252.73892,27314.918,21092.912,15019.551
Non-OECD (EI),,2009,127.67386,4928.4946,1.5847483,1157.3116,199.18623,291.02924,28155.77,21425.111,14833.439
Non-OECD (EI),,2010,199.31496,5269.2783,3.4478195,1214.0201,217.5709,347.44553,29221.355,22787.943,16060.964
Non-OECD (EI),,2011,281.49435,5307.999,12.269894,1280.6945,214.06384,370.36322,31420.777,23548.807,16873.066
Non-OECD (EI),,2012,377.4661,5651.778,23.820831,1311.0516,222.57755,398.97034,32047.078,24535.867,17407.027
Non-OECD (EI),,2013,488.9653,5938.58,46.055202,1316.1007,268.72464,445.3883,32596.418,25218.623,17565.82
Non-OECD (EI),,2014,575.35443,6220.2144,97.20872,1406.7993,299.98914,519.88666,32966.3,25844.062,18065.213
Non-OECD (EI),,2015,685.49225,6196.4434,155.66866,1521.2043,319.8148,557.9721,32522.537,26481.332,18543.17
Non-OECD (EI),,2016,887.0487,6424.2017,250.24706,1609.759,327.52902,593.63983,32190.746,27177.762,18996.717
Non-OECD (EI),,2017,1104.5281,6532.1094,419.69968,1693.6151,330.03986,658.5775,32724.527,27822.146,19789.062
Non-OECD (EI),,2018,1301.7542,6715.729,625.7271,1817.2792,389.46222,778.8924,33735.87,28256.814,20608.582
Non-OECD (EI),,2019,1456.3048,6900.368,819.18054,1984.2175,453.009,848.3003,34618.902,28627.887,20923.62
Non-OECD (EI),,2020,1621.0873,7071.156,1005.86127,2017.3577,436.53925,943.261,34612.973,26837.527,20956.055
Non-OECD (EI),,2021,2175.3777,7002.9307,1273.66,2193.0103,451.9084,1052.7067,36245.82,28077.838,22137.842
Non-OECD (EI),,2022,2489.6716,7220.381,1643.9622,2186.0977,476.12335,1130.6005,36805.996,29198.756,22118.324
Non-OECD (EI),,2023,2872.004,6999.0386,2169.202,2212.2493,525.84906,1202.4268,38266.99,30643.512,22555.13
Non-OECD (EI),,2024,3190.6628,7350.857,2960.0908,2284.0044,566.1912,1256.651,39072.3,31058.848,23439.541
Non-OPEC (EI),,1965,,,,,0,,,,
Non-OPEC (EI),,1966,,,,,0,,,,
Non-OPEC (EI),,1967,,,,,0,,,,
Non-OPEC (EI),,1968,,,,,0,,,,
Non-OPEC (EI),,1969,,,,,0,,,,
Non-OPEC (EI),,1970,,,,,0,,,,
Non-OPEC (EI),,1971,,,,,0,,,,
Non-OPEC (EI),,1972,,,,,0,,,,
Non-OPEC (EI),,1973,,,,,0,,,,
Non-OPEC (EI),,1974,,,,,0,,,,
Non-OPEC (EI),,1975,,,,,0,,,,
Non-OPEC (EI),,1976,,,,,0,,,,
Non-OPEC (EI),,1977,,,,,0,,,,
Non-OPEC (EI),,1978,,,,,0,,,,
Non-OPEC (EI),,1979,,,,,0,,,,
Non-OPEC (EI),,1980,,,,,0,,,,
Non-OPEC (EI),,1981,,,,,0,,,,
Non-OPEC (EI),,1982,,,,,0,,,,
Non-OPEC (EI),,1983,,,,,0,,,,
Non-OPEC (EI),,1984,,,,,0,,,,
Non-OPEC (EI),,1985,,,,,0,,,,
Non-OPEC (EI),,1986,,,,,0,,,,
Non-OPEC (EI),,1987,,,,,0,,,,
Non-OPEC (EI),,1988,,,,,0,,,,
Non-OPEC (EI),,1989,,,,,0,,,,
Non-OPEC (EI),,1990,,,,,0,,,,
Non-OPEC (EI),,1991,,,,,0,,,,
Non-OPEC (EI),,1992,,,,,0,,,,
Non-OPEC (EI),,1993,,,,,0,,,,
Non-OPEC (EI),,1994,,,,,0,,,,
Non-OPEC (EI),,1995,,,,,0,,,,
Non-OPEC (EI),,1996,,,,,0,,,,
Non-OPEC (EI),,1997,,,,,0,,,,
Non-OPEC (EI),,1998,,,,,0,,,,
Non-OPEC (EI),,1999,,,,,0,,,,
Non-OPEC (EI),,2000,,,,,0,,,,
Non-OPEC (EI),,2001,,,,,0,,,,
Non-OPEC (EI),,2002,,,,,0,,,,
Non-OPEC (EI),,2003,,,,,0,,,,
Non-OPEC (EI),,2004,,,,,0,,,,
Non-OPEC (EI),,2005,,,,,0,,,,
Non-OPEC (EI),,2006,,,,,0,,,,
Non-OPEC (EI),,2007,,,,,0,,,,
Non-OPEC (EI),,2008,,,,,0,,,,
Non-OPEC (EI),,2009,,,,,0,,,,
Non-OPEC (EI),,2010,,,,,0,,,,
Non-OPEC (EI),,2011,,,,,0,,,,
Non-OPEC (EI),,2012,,,,,0,,,,
Non-OPEC (EI),,2013,,,,,0,,,,
Non-OPEC (EI),,2014,,,,,0,,,,
Non-OPEC (EI),,2015,,,,,0,,,,
Non-OPEC (EI),,2016,,,,,0,,,,
Non-OPEC (EI),,2017,,,,,0,,,,
Non-OPEC (EI),,2018,,,,,0,,,,
Non-OPEC (EI),,2019,,,,,0,,,,
Non-OPEC (EI),,2020,,,,,0,,,,
Non-OPEC (EI),,2021,,,,,0,,,,
Non-OPEC (EI),,2022,,,,,0,,,,
Non-OPEC (EI),,2023,,,,,0,,,,
Non-OPEC (EI),,2024,,,,,0,,,,
North America,,1965,0,910.128,0,11.047658,9.029861,41.663227,3412.8374,7506.414,4467.994
North America,,1966,0,952.6691,0,16.651196,9.209844,43.94377,3566.4531,7875.018,4818.5474
North America,,1967,0,1039.3605,0,22.91422,9.383716,43.97991,3502.9253,8203.526,5073.1475
North America,,1968,0,1053.313,0,39.232803,9.5538,48.58139,3634.6128,8743.642,5441.5024
North America,,1969,0,1173.582,0,42.335785,9.723982,50.709564,3642.3796,9170.439,5880.727
North America,,1970,0,1192.7612,0,66.76125,9.896505,50.737198,3624.521,9623.501,6213.8354
North America,,1971,0,1257.0386,0,123.38624,10.072333,55.301292,3432.4385,9955.128,6418.509
North America,,1972,0,1331.3607,0,178.39455,10.519,61.499935,3556.8293,10731.912,6532.8936
North America,,1973,0,1368.693,0,286.59198,10.66789,66.48341,3812.4019,11412.023,6521.563
North America,,1974,0,1495.6226,0,374.15683,10.988,68.85083,3731.304,11087.142,6325.4897
North America,,1975,0,1464.9758,0,539.3869,10.474334,67.64156,3729.3704,10877.055,5870.059
North America,,1976,0,1455.1492,0,607.21,10.801889,80.30236,4013.3528,11633.746,5978.472
North America,,1977,0,1302.6101,0,806.7491,11.888778,84.72538,4174.85,12218.014,5901.9336
North America,,1978,0,1508.1289,0,894.8683,11.620778,89.15246,4084.0479,12544.354,5964.0107
North America,,1979,0,1539.7236,0,844.0411,12.127,94.000114,4426.3057,12383.885,6184.563
North America,,1980,0,1546.3071,0,839.90045,13.325556,96.472565,4579.7285,11616.032,6086.5293
North America,,1981,0,1568.7555,0,908.58813,11.881333,102.11159,4716.9536,10979.948,5964.575
North America,,1982,0,1675.1322,0,933.31396,12.64811,101.44423,4573.8423,10401.833,5650.994
North America,,1983,0.0074859704,1758.1509,0.008333333,993.7328,13.280889,111.87408,4751.3677,10274.947,5337.409
North America,,1984,0.018209875,1794.2131,0.014725029,1103.0205,13.526556,130.92322,5111.62,10600.945,5702.6724
North America,,1985,0.018945005,1746.822,0.029826036,1290.0166,14.211445,130.8559,5217.4077,10577.358,5554.8896
North America,,1986,0.014531425,1778.5721,0.03937149,1408.6014,14.658111,144.10445,5136.763,11030.397,5210.829
North America,,1987,0.012713243,1674.4954,0.02945286,1545.8138,14.821889,161.37796,5367.0474,11292.589,5500.9985
North America,,1988,0.0052216607,1584.5417,0.025516273,1771.043,15.305778,162.0157,5620.8237,11719.245,5781.1523
North America,,1989,5.9288244,1674.9092,0.70314527,1769.1787,15.454667,186.22855,5686.0425,11828.131,6129.2393
North America,,1990,7.8324633,1737.0658,1.0327637,1896.1661,32.589405,216.85286,5696.9067,11627.485,6131.6577
North America,,1991,8.287993,1749.5737,1.3340358,2037.1841,35.371952,228.42557,5635.4155,11403.613,6264.195
North America,,1992,8.268582,1681.9883,1.1497141,2042.457,34.752388,246.77373,5677.621,11631.3545,6480.356
North America,,1993,8.605294,1782.912,1.3367069,2057.297,35.92858,253.29842,5846.2866,11725.947,6665.2754
North America,,1994,9.871406,1722.2803,1.4136816,2181.8623,38.978172,253.63263,5891.7334,12085.442,6848.8213
North America,,1995,9.083313,1904.0155,1.453649,2262.3655,41.714493,248.6132,5960.8516,12052.832,7133.506
North America,,1996,9.346367,2078.2556,1.5367665,2250.6685,32.437775,254.76132,6230.166,12454.821,7271.089
North America,,1997,9.663837,2069.3625,1.5156752,2094.8372,38.80883,259.1418,6367.5923,12687.5625,7331.8013
North America,,1998,8.907194,1922.7032,1.5049016,2192.827,43.06145,260.69302,6450.754,12957.112,7236.2607
North America,,1999,13.398395,1977.0933,1.4964062,2359.9036,44.120853,266.0506,6429.9556,13245.317,7320.501
North America,,2000,17.075798,1887.5345,1.5071908,2428.017,49.874474,268.83167,6725.472,13505.396,7643.1973
North America,,2001,20.386427,1616.7997,1.6665554,2470.1077,51.748997,272.21497,6562.0493,13548.293,7330.982
North America,,2002,30.685211,1776.6937,1.7371053,2481.8267,58.835518,288.90427,6625.2183,13537.22,7621.209
North America,,2003,33.526936,1752.7323,1.7539121,2421.8044,75.861336,288.21878,6708.0815,13788.379,7517.033
North America,,2004,42.282814,1746.491,1.9632239,2517.5657,92.350815,293.17273,6731.343,14295.212,7569.074
North America,,2005,53.45671,1816.8348,2.1064506,2487.4956,105.756615,295.93076,6848.893,14374.834,7535.2715
North America,,2006,79.60089,1843.2625,2.3099582,2504.813,140.80205,295.7036,6753.0796,14111.697,7533.933
North America,,2007,102.18658,1750.7546,3.035919,2532.2366,178.34746,302.2546,6842.0293,14222.218,7969.5205
North America,,2008,159.11055,1820.3533,4.4910493,2516.615,240.66472,297.7711,6711.075,13456.133,8030.985
North America,,2009,216.49638,1805.7439,5.8706636,2469.4636,271.193,299.69998,5905.4683,12806.355,7940.4854
North America,,2010,277.01843,1742.7566,8.726974,2461.8425,311.6452,312.53125,6258.779,12973.546,8290.135
North America,,2011,347.9803,1946.1184,14.10865,2421.8171,342.74817,315.05267,5931.04,12792.41,8527.974
North America,,2012,409.5566,1832.395,26.28829,2352.563,348.40338,322.367,5262.968,12582.46,8846.6045
North America,,2013,478.6414,1817.4734,45.794228,2417.0435,381.4821,337.61053,5442.2754,12682.881,9142.066
North America,,2014,523.7304,1782.4001,81.19993,2430.8748,388.1048,345.93216,5421.0166,12695.498,9351.395
North America,,2015,588.8187,1730.1505,110.32045,2409.652,403.5725,347.3225,4728.006,12905.511,9579.755
North America,,2016,690.9098,1768.6438,151.81876,2410.5264,435.098,350.23172,4357.688,13015.902,9608.165
North America,,2017,758.6618,1880.2168,211.87248,2396.9827,439.6132,348.38416,4280.4697,13071.514,9609.557
North America,,2018,813.9169,1833.132,257.90427,2395.892,435.10355,343.06894,4063.6504,13284.409,10534.057
North America,,2019,877.9606,1767.4362,309.95618,2385.38,446.8008,330.49066,3519.253,13218.356,10874.1455
North America,,2020,994.0595,1789.7396,385.58548,2321.3381,407.58694,321.3616,2819.9397,11542.611,10659.023
North America,,2021,1100.1351,1719.0487,483.72412,2277.3066,446.0762,319.14536,3174.0054,12555.775,10703.011
North America,,2022,1239.7262,1764.0587,586.6201,2234.9548,473.81952,308.38934,2973.9126,12771.6,11189.101
North America,,2023,1202.3806,1584.859,682.0482,2235.292,535.0243,295.124,2504.9944,12775.235,11347.547
North America,,2024,1293.0907,1551.3152,851.12177,2246.123,562.885,288.30978,2401.5515,12803.618,11528.067
North America (EI),,1965,0,905.3474,0,11.047658,0,41.663227,3412.2522,7235.743,4456.537
North America (EI),,1966,0,947.3747,0,16.61786,0,43.94377,3565.8535,7595.5015,4805.094
North America (EI),,1967,0,1033.7827,0,22.808664,0,43.97991,3502.3184,7912.1763,5058.3022
North America (EI),,1968,0,1047.213,0,39.1828,0,48.58139,3634.0125,8445.538,5425.9277
North America (EI),,1969,0,1166.868,0,42.19412,0,50.709564,3641.7646,8863.542,5865.0737
North America (EI),,1970,0,1185.0955,0,66.636246,0,50.737198,3624.0444,9278.467,6194.6714
North America (EI),,1971,0,1248.0194,0,123.26958,0,51.826294,3432.0361,9601.971,6399.786
North America (EI),,1972,0,1321.9055,0,178.19177,0,58.35306,3556.3652,10339.758,6513.539
North America (EI),,1973,0,1358.9935,0,286.4642,0,62.970913,3811.9607,10981.134,6502.8843
North America (EI),,1974,0,1485.1656,0,374.0846,0,65.210205,3730.907,10655.762,6308.374
North America (EI),,1975,0,1455.1855,0,539.31744,0,63.350945,3728.9246,10457.2705,5854.5044
North America (EI),,1976,0,1443.7958,0,607.16,0,74.53361,4012.996,11201.72,5960.9224
North America (EI),,1977,0,1292.2146,0,806.749,0,78.741005,4174.183,11765.75,5881.3916
North America (EI),,1978,0,1493.8875,0,894.8683,0,82.52746,4083.3804,12085.726,5939.5527
North America (EI),,1979,0,1522.4009,0,844.04114,0,87.875114,4425.735,11920.961,6159.1865
North America (EI),,1980,0,1527.9447,0,839.9005,0,90.22224,4578.909,11158.744,6057.893
North America (EI),,1981,0,1547.6188,0,908.58813,0,94.49876,4716.15,10516.988,5933.1475
North America (EI),,1982,0,1656.2452,0,933.31396,0,93.25015,4572.662,9982.074,5612.873
North America (EI),,1983,0.0074859704,1737.1183,0.008333333,993.7327,0,103.883125,4748.99,9868.889,5297.924
North America (EI),,1984,0.018209875,1770.3145,0.014725029,1103.0206,0,122.988525,5109.708,10178.155,5661.2715
North America (EI),,1985,0.018945005,1720.1517,0.029826036,1290.0166,0,124.09655,5213.4126,10178.442,5512.42
North America (EI),,1986,0.014531424,1746.9651,0.03937149,1408.6014,0,137.37709,5133.54,10622.383,5167.3794
North America (EI),,1987,0.012713243,1641.3926,0.02945286,1545.8137,0,154.36072,5362.125,10874.315,5454.856
North America (EI),,1988,0.0052216607,1549.0437,0.025516273,1771.043,0,154.72519,5616.3125,11301.78,5728.093
North America (EI),,1989,5.928824,1640.3558,0.70314527,1769.1787,0,178.14459,5681.647,11391.114,6075.943
North America (EI),,1990,7.8324633,1701.2366,1.0327637,1896.166,16.73274,207.92911,5692.842,11188.664,6076.4155
North America (EI),,1991,8.287993,1714.5201,1.3340356,2037.1841,19.38873,219.90086,5631.0645,10966.316,6208.344
North America (EI),,1992,8.268582,1648.3722,1.1497141,2042.457,22.04472,236.39355,5673.6226,11192.3,6426.458
North America (EI),,1993,8.600524,1744.777,1.336707,2057.297,25.75947,244.50464,5842.0547,11278.325,6604.7656
North America (EI),,1994,9.8498,1687.4116,1.4136817,2181.862,28.846283,244.70744,5888.4307,11613.778,6779.6396
North America (EI),,1995,9.061708,1869.1061,1.4536492,2262.3652,30.94238,240.05435,5957.546,11566.787,7059.251
North America (EI),,1996,9.263156,2037.4384,1.5367664,2250.6685,22.19422,245.43448,6226.627,11957.43,7187.263
North America (EI),,1997,9.431243,2030.5967,1.5156752,2094.8372,28.103718,249.5986,6364.2783,12164.239,7240.7456
North America (EI),,1998,8.703496,1882.0891,1.5049016,2192.827,32.289337,252.32176,6446.902,12400.766,7144.154
North America (EI),,1999,13.089808,1928.6619,1.4961256,2359.9036,33.72841,254.62773,6425.333,12699.929,7222.451
North America (EI),,2000,16.479885,1840.5453,1.5053713,2428.017,39.459698,255.80785,6717.9116,12884.661,7535.247
North America (EI),,2001,19.757969,1575.128,1.6627902,2470.1077,41.780888,258.59402,6554.1123,12890.577,7208.907
North America (EI),,2002,29.821558,1732.3392,1.732423,2481.8264,49.373627,274.7079,6609.8315,12877.108,7486.4653
North America (EI),,2003,32.723354,1705.6199,1.7478032,2421.8044,66.250565,274.05984,6688.213,13120.048,7364.843
North America (EI),,2004,41.332268,1696.8276,1.9550017,2517.5657,82.9857,278.16168,6710.556,13619.013,7404.694
North America (EI),,2005,52.626095,1763.6907,2.0830662,2487.4954,96.93495,280.90936,6828.742,13692.412,7354.9707
North America (EI),,2006,78.54486,1788.4431,2.2872517,2504.813,134.6976,279.71158,6730.31,13411.923,7319.396
North America (EI),,2007,101.205284,1696.8224,3.006411,2532.2366,175.01979,284.72046,6818.193,13534.151,7748.3613
North America (EI),,2008,158.22119,1761.9142,4.4513526,2516.615,237.49054,279.45813,6685.822,12799.248,7814.317
North America (EI),,2009,214.88309,1750.5052,5.80567,2469.4636,268.12967,280.15308,5882.207,12179.265,7725.244
North America (EI),,2010,274.92612,1681.9153,8.592688,2461.8425,308.29266,291.7487,6235.6274,12338.808,8058.1006
North America (EI),,2011,345.1487,1886.2328,13.864298,2421.8171,339.17285,293.6126,5903.3887,12159.753,8295.701
North America (EI),,2012,405.26788,1768.4333,25.73923,2352.563,345.0759,298.11688,5233.087,11967.093,8612.001
North America (EI),,2013,472.80072,1755.235,45.12707,2417.0435,378.08762,311.1694,5409.831,12086.557,8902.586
North America (EI),,2014,515.86115,1723.0121,80.29863,2430.8748,384.50778,318.63568,5386.392,12090.519,9109.505
North America (EI),,2015,578.1177,1669.7161,107.654205,2409.652,399.97028,319.12738,4691.069,12259.106,9346.948
North America (EI),,2016,679.891,1706.6012,147.43097,2410.5264,431.35788,319.99454,4318.996,12348.457,9400.449
North America (EI),,2017,747.51196,1805.679,206.38293,2396.9824,435.89606,318.8709,4248.6963,12405.218,9391.401
North America (EI),,2018,799.32404,1760.305,251.2729,2395.892,431.49475,311.86316,4027.9658,12619.048,10318.332
North America (EI),,2019,862.5586,1710.0009,301.2143,2385.38,443.32068,294.81396,3470.0293,12551.286,10649.188
North America (EI),,2020,979.79987,1718.8696,375.1821,2321.3381,404.22217,286.66135,2768.8506,10988.412,10457.24
North America (EI),,2021,1084.7009,1640.6636,471.40857,2277.3066,442.8605,283.0548,3123.2544,11969.303,10489.571
North America (EI),,2022,1225.2842,1681.9597,573.03406,2234.9548,470.71637,274.14703,2927.7878,12166.076,10975.462
North America (EI),,2023,1186.8433,1518.9547,666.0632,2235.292,531.643,260.45816,2455.481,12153.994,11130.786
North America (EI),,2024,1279.5593,1476.7141,832.6083,2246.1233,559.44214,254.75893,2355.2031,12158.81,11309.891
North Macedonia,MKD,1990,0,1.3638889,0,0,0,0,15.466761,12.740927,0
North Macedonia,MKD,1991,0,2.3555555,0,0,0,0,15.533598,11.406301,0
North Macedonia,MKD,1992,0,2.3555555,0,0,0,0,15.442489,12.286933,0
North Macedonia,MKD,1993,0,1.4499999,0,0,0,0,15.519188,13.216734,0
North Macedonia,MKD,1994,0,1.9305555,0,0,0,0,16.120728,10.265979,0
North Macedonia,MKD,1995,0,2.225,0,0,0,0,16.627272,9.655316,0
North Macedonia,MKD,1996,0,2.3611112,0,0,0,0,16.087616,14.679261,0
North Macedonia,MKD,1997,0,2.4999998,0,0,0,0,15.046836,12.305495,0
North Macedonia,MKD,1998,0,3.008333,0,0,0,0,19.455256,11.074813,0.19150001
North Macedonia,MKD,1999,0,3.8583333,0,0,0,0,16.96689,11.075541,0.35427502
North Macedonia,MKD,2000,0,3.2499998,0,0,0,0,15.544995,11.268543,0.57449996
North Macedonia,MKD,2001,0,1.7292818,0,0,0,0,17.187988,9.231523,0.76600003
North Macedonia,MKD,2002,0,2.0739727,0,0,0,0,14.942584,10.424203,0.78515
North Macedonia,MKD,2003,0,3.7438688,0,0,0,0,17.205458,10.086404,0.69897497
North Macedonia,MKD,2004,0,4.01626,0,0,0,0,16.350153,10.276315,0.68
North Macedonia,MKD,2005,0,4.0107527,0,0,0,0,16.966042,10.618795,0.7270146
North Macedonia,MKD,2006,0,4.4117646,0,0,0,0,16.486874,11.223741,0.778582
North Macedonia,MKD,2007,0,2.6861703,0,0,0,0,16.917696,12.1110325,0.9934346
North Macedonia,MKD,2008,0,2.2163587,0,0,0.014697222,0,17.337875,10.953669,1.1295521
North Macedonia,MKD,2009,0,3.3333333,0,0,0.021963611,0,15.550032,11.272176,0.7484022
North Macedonia,MKD,2010,0,6.330729,0.00006770833,0,0.0050875,0,15.057268,10.980215,1.1085367
North Macedonia,MKD,2011,0,3.712435,0.00303886,0,0.0033505554,0,17.196571,11.351919,1.2825215
North Macedonia,MKD,2012,0,2.6829896,0.007309278,0,0.002631111,0,16.186949,10.971921,1.3308442
North Macedonia,MKD,2013,0,4.0510664,0.023148337,0,0.010493611,0,13.540367,10.721133,1.5065968
North Macedonia,MKD,2014,0.17972773,3.0703588,0.03659542,0,0.0036177777,0,12.5287895,10.638594,1.2925
North Macedonia,MKD,2015,0.30573922,4.7220073,0.05721519,0,0.0036897222,0.06318437,11.296522,11.40081,1.3019552
North Macedonia,MKD,2016,0.27508292,4.7671986,0.05954774,0,0.0018602778,0.11260313,10.188275,12.803833,2.0473385
North Macedonia,MKD,2017,0.2762,2.7756975,0.0593775,0,0.0014491667,0.16109687,11.13589,12.18642,2.6327944
North Macedonia,MKD,2018,0.24213432,4.456139,0.056686565,0,0.0010559806,0.16890624,10.049073,12.717901,2.4284997
North Macedonia,MKD,2019,0.25199503,2.880381,0.057488702,0,0.0010559806,0.17219688,11.909485,12.735264,2.838806
North Macedonia,MKD,2020,0.28860494,3.1534395,0.05965905,0,0.0006988889,0.17905626,8.8074045,11.742942,3.2494655
North Macedonia,MKD,2021,0.25452217,3.575426,0.12561399,0,0.0009866667,0.16818124,7.749557,12.747635,4.1256022
North Macedonia,MKD,2022,0.26451105,3.305442,0.24788208,0,0.0024152778,0.1605625,9.874181,13.863104,2.7793376
North Macedonia,MKD,2023,0.38450488,3.9583733,0.8670098,0,0.0024152778,0.20389688,9.456641,13.787652,3.51603
North Macedonia,MKD,2024,0.40467316,3.3325927,0.7609667,0,0.0024050002,0.196659,7.290559,13.987595,3.314182
Norway,NOR,1965,0,137.36665,0,0,0,0,8.877423,60.316517,0
Norway,NOR,1966,0,135.4,0,0,0,0,8.17368,68.08452,0
Norway,NOR,1967,0,148.05832,0,0,0,0,8.581207,70.49037,0
Norway,NOR,1968,0,167.23611,0,0,0,0,8.734723,78.40632,0
Norway,NOR,1969,0,159.36388,0,0,0,0,9.731426,86.189644,0
Norway,NOR,1970,0,160.57777,0,0,0,0,9.94044,97.02359,0
Norway,NOR,1971,0,175.68054,0,0,0,0,9.348031,96.00081,0
Norway,NOR,1972,0,187.26944,0,0,0,0,10.149792,100.55224,0
Norway,NOR,1973,0,202.40831,0,0,0,0,10.911312,102.16668,0
Norway,NOR,1974,0,212.76944,0,0,0,0,12.097107,92.957924,0
Norway,NOR,1975,0,214.80556,0,0,0,0,11.502116,96.23275,0
Norway,NOR,1976,0,227.59166,0,0,0,0,11.097846,106.44093,0
Norway,NOR,1977,0,200.06111,0,0,0,0,9.555488,104.85937,3.98909
Norway,NOR,1978,0,224.18333,0,0,0,0,9.847889,116.656334,6.69888
Norway,NOR,1979,0,246.38332,0,0,0,0,12.263672,116.01388,7.6525397
Norway,NOR,1980,0,232.25832,0,0,0,0,11.352113,112.084496,8.22241
Norway,NOR,1981,0,257.87222,0,0,0,0,11.372373,104.1835,10.10647
Norway,NOR,1982,0,256.94165,0,0,0,0,10.937643,100.11227,10.90894
Norway,NOR,1983,0,293.5778,0,0,0,0,11.652189,98.31226,12.2812805
Norway,NOR,1984,0,294.175,0,0,0,0,13.066398,102.18023,11.81608
Norway,NOR,1985,0,284.39722,0,0,0,0.015625,13.013132,107.2148,12.4557295
Norway,NOR,1986,0,267.22498,0,0,0,0.081250004,11.597308,114.97386,13.7234
Norway,NOR,1987,0,286.86945,0,0,0,0.065625,11.20419,114.59487,15.10737
Norway,NOR,1988,0,302.38055,0,0,0,0.084375,11.5019655,107.5932,19.02668
Norway,NOR,1989,0,328.8889,0,0,0,0.090624996,10.077325,108.83679,21.073559
Norway,NOR,1990,0,336.51385,0,0,0,0.665625,9.437522,102.262924,22.31797
Norway,NOR,1991,0,305.92776,0,0,0,0.65312505,8.399317,96.73145,25.14406
Norway,NOR,1992,0,324.0861,0,0,0,0.709375,8.438347,96.99234,27.063011
